case_id,split
BDMAP_00004362,train
BDMAP_00004363,train
BDMAP_00004364,train
BDMAP_00004365,train
BDMAP_00004366,train
BDMAP_00004367,train
BDMAP_00004368,train
BDMAP_00004369,train
BDMAP_00004371,train
BDMAP_00004373,train
BDMAP_00004375,train
BDMAP_00004376,train
BDMAP_00004377,train
BDMAP_00004378,train
BDMAP_00004379,train
BDMAP_00004380,train
BDMAP_00004381,train
BDMAP_00004382,train
BDMAP_00004383,train
BDMAP_00004384,train
BDMAP_00004385,train
BDMAP_00004386,train
BDMAP_00004387,train
BDMAP_00004388,train
BDMAP_00004389,train
BDMAP_00004390,train
BDMAP_00004391,train
BDMAP_00004392,train
BDMAP_00004393,train
BDMAP_00004394,train
BDMAP_00004395,train
BDMAP_00004396,train
BDMAP_00004397,train
BDMAP_00004398,train
BDMAP_00004399,train
BDMAP_00004400,train
BDMAP_00004401,train
BDMAP_00004403,train
BDMAP_00004404,train
BDMAP_00004405,train
BDMAP_00004406,train
BDMAP_00004409,train
BDMAP_00004410,train
BDMAP_00004411,train
BDMAP_00004412,train
BDMAP_00004413,train
BDMAP_00004415,train
BDMAP_00004416,train
BDMAP_00004417,train
BDMAP_00004419,train
BDMAP_00004420,train
BDMAP_00004422,train
BDMAP_00004423,train
BDMAP_00004424,train
BDMAP_00004425,train
BDMAP_00004426,train
BDMAP_00004427,train
BDMAP_00004428,train
BDMAP_00004429,train
BDMAP_00004431,train
BDMAP_00004432,train
BDMAP_00004433,train
BDMAP_00004435,train
BDMAP_00004436,train
BDMAP_00004439,train
BDMAP_00004440,train
BDMAP_00004442,train
BDMAP_00004443,train
BDMAP_00004445,train
BDMAP_00004447,train
BDMAP_00004448,train
BDMAP_00004449,train
BDMAP_00004450,train
BDMAP_00004453,train
BDMAP_00004454,train
BDMAP_00004455,train
BDMAP_00004456,train
BDMAP_00004457,train
BDMAP_00004458,train
BDMAP_00004459,train
BDMAP_00004461,train
BDMAP_00004462,train
BDMAP_00004463,train
BDMAP_00004464,train
BDMAP_00004465,train
BDMAP_00004466,train
BDMAP_00004467,train
BDMAP_00004468,train
BDMAP_00004469,train
BDMAP_00004470,train
BDMAP_00004472,train
BDMAP_00004473,train
BDMAP_00004474,train
BDMAP_00004475,train
BDMAP_00004476,train
BDMAP_00004477,train
BDMAP_00004478,train
BDMAP_00004479,train
BDMAP_00004480,train
BDMAP_00004481,train
BDMAP_00004482,train
BDMAP_00004483,train
BDMAP_00004484,train
BDMAP_00004485,train
BDMAP_00004486,train
BDMAP_00004487,train
BDMAP_00004488,train
BDMAP_00004489,train
BDMAP_00004490,train
BDMAP_00004491,train
BDMAP_00004493,train
BDMAP_00004494,train
BDMAP_00004496,train
BDMAP_00004498,train
BDMAP_00004501,train
BDMAP_00004502,train
BDMAP_00004503,train
BDMAP_00004504,train
BDMAP_00004505,train
BDMAP_00004506,train
BDMAP_00004507,train
BDMAP_00004508,train
BDMAP_00004509,train
BDMAP_00004510,train
BDMAP_00004512,train
BDMAP_00004513,train
BDMAP_00004514,train
BDMAP_00004515,train
BDMAP_00004516,train
BDMAP_00004517,train
BDMAP_00004518,train
BDMAP_00004519,train
BDMAP_00004520,train
BDMAP_00004521,train
BDMAP_00004522,train
BDMAP_00004523,train
BDMAP_00004524,train
BDMAP_00004525,train
BDMAP_00004527,train
BDMAP_00004528,train
BDMAP_00004529,train
BDMAP_00004530,train
BDMAP_00004531,train
BDMAP_00004532,train
BDMAP_00004534,train
BDMAP_00004535,train
BDMAP_00004536,train
BDMAP_00004537,train
BDMAP_00004538,train
BDMAP_00004539,train
BDMAP_00004542,train
BDMAP_00004543,train
BDMAP_00004544,train
BDMAP_00004545,train
BDMAP_00004546,train
BDMAP_00004547,train
BDMAP_00004548,train
BDMAP_00004549,train
BDMAP_00004550,train
BDMAP_00004551,train
BDMAP_00004552,train
BDMAP_00004554,train
BDMAP_00004555,train
BDMAP_00004556,train
BDMAP_00004557,train
BDMAP_00004558,train
BDMAP_00004559,train
BDMAP_00004560,train
BDMAP_00004561,train
BDMAP_00004563,train
BDMAP_00004564,train
BDMAP_00004565,train
BDMAP_00004567,train
BDMAP_00004568,train
BDMAP_00004569,train
BDMAP_00004570,train
BDMAP_00004573,train
BDMAP_00004574,train
BDMAP_00004576,train
BDMAP_00004578,train
BDMAP_00004580,train
BDMAP_00004581,train
BDMAP_00004583,train
BDMAP_00004585,train
BDMAP_00004586,train
BDMAP_00004587,train
BDMAP_00004588,train
BDMAP_00004589,train
BDMAP_00004590,train
BDMAP_00004591,train
BDMAP_00004592,train
BDMAP_00004594,train
BDMAP_00004595,train
BDMAP_00004596,train
BDMAP_00004598,train
BDMAP_00004599,train
BDMAP_00004600,train
BDMAP_00004601,train
BDMAP_00004602,train
BDMAP_00004603,train
BDMAP_00004604,train
BDMAP_00004605,train
BDMAP_00004607,train
BDMAP_00004608,train
BDMAP_00004609,train
BDMAP_00004610,train
BDMAP_00004611,train
BDMAP_00004612,train
BDMAP_00004613,train
BDMAP_00004614,train
BDMAP_00004615,train
BDMAP_00004616,train
BDMAP_00004617,train
BDMAP_00004618,train
BDMAP_00004619,train
BDMAP_00004620,train
BDMAP_00004623,train
BDMAP_00004624,train
BDMAP_00004625,train
BDMAP_00004627,train
BDMAP_00004628,train
BDMAP_00004629,train
BDMAP_00004630,train
BDMAP_00004631,train
BDMAP_00004632,train
BDMAP_00004633,train
BDMAP_00004635,train
BDMAP_00004636,train
BDMAP_00004637,train
BDMAP_00004638,train
BDMAP_00004639,train
BDMAP_00004641,train
BDMAP_00004643,train
BDMAP_00004644,train
BDMAP_00004646,train
BDMAP_00004648,train
BDMAP_00004649,train
BDMAP_00004650,train
BDMAP_00004651,train
BDMAP_00004652,train
BDMAP_00004653,train
BDMAP_00004655,train
BDMAP_00004656,train
BDMAP_00004657,train
BDMAP_00004659,train
BDMAP_00004660,train
BDMAP_00004661,train
BDMAP_00004662,train
BDMAP_00004663,train
BDMAP_00004665,train
BDMAP_00004666,train
BDMAP_00004667,train
BDMAP_00004668,train
BDMAP_00004669,train
BDMAP_00004670,train
BDMAP_00004672,train
BDMAP_00004673,train
BDMAP_00004674,train
BDMAP_00004676,train
BDMAP_00004677,train
BDMAP_00004680,train
BDMAP_00004681,train
BDMAP_00004682,train
BDMAP_00004683,train
BDMAP_00004685,train
BDMAP_00004686,train
BDMAP_00004688,train
BDMAP_00004689,train
BDMAP_00004690,train
BDMAP_00004693,train
BDMAP_00004695,train
BDMAP_00004696,train
BDMAP_00004697,train
BDMAP_00004698,train
BDMAP_00004699,train
BDMAP_00004700,train
BDMAP_00004701,train
BDMAP_00004702,train
BDMAP_00004703,train
BDMAP_00004704,train
BDMAP_00004705,train
BDMAP_00004706,train
BDMAP_00004707,train
BDMAP_00004708,train
BDMAP_00004709,train
BDMAP_00004711,train
BDMAP_00004712,train
BDMAP_00004713,train
BDMAP_00004714,train
BDMAP_00004715,train
BDMAP_00004716,train
BDMAP_00004718,train
BDMAP_00004719,train
BDMAP_00004720,train
BDMAP_00004721,train
BDMAP_00004722,train
BDMAP_00004723,train
BDMAP_00004725,train
BDMAP_00004726,train
BDMAP_00004727,train
BDMAP_00004728,train
BDMAP_00004729,train
BDMAP_00004732,train
BDMAP_00004733,train
BDMAP_00004734,train
BDMAP_00004735,train
BDMAP_00004736,train
BDMAP_00004737,train
BDMAP_00004740,train
BDMAP_00004741,train
BDMAP_00004742,train
BDMAP_00004743,train
BDMAP_00004744,train
BDMAP_00004745,train
BDMAP_00004746,train
BDMAP_00004749,train
BDMAP_00004750,train
BDMAP_00004751,train
BDMAP_00004752,train
BDMAP_00004753,train
BDMAP_00004755,train
BDMAP_00004757,train
BDMAP_00004758,train
BDMAP_00004759,train
BDMAP_00004760,train
BDMAP_00004761,train
BDMAP_00004762,train
BDMAP_00004763,train
BDMAP_00004764,train
BDMAP_00004766,train
BDMAP_00004767,train
BDMAP_00004768,train
BDMAP_00004770,train
BDMAP_00004772,train
BDMAP_00004774,train
BDMAP_00004776,train
BDMAP_00004777,train
BDMAP_00004778,train
BDMAP_00004779,train
BDMAP_00004780,train
BDMAP_00004783,train
BDMAP_00004784,train
BDMAP_00004785,train
BDMAP_00004786,train
BDMAP_00004787,train
BDMAP_00004789,train
BDMAP_00004790,train
BDMAP_00004791,train
BDMAP_00004793,train
BDMAP_00004796,train
BDMAP_00004797,train
BDMAP_00004798,train
BDMAP_00004800,train
BDMAP_00004801,train
BDMAP_00004803,train
BDMAP_00004804,train
BDMAP_00004805,train
BDMAP_00004806,train
BDMAP_00004807,train
BDMAP_00004808,train
BDMAP_00004809,train
BDMAP_00004811,train
BDMAP_00004814,train
BDMAP_00004815,train
BDMAP_00004817,train
BDMAP_00004818,train
BDMAP_00004819,train
BDMAP_00004820,train
BDMAP_00004821,train
BDMAP_00004822,train
BDMAP_00004823,train
BDMAP_00004825,train
BDMAP_00004826,train
BDMAP_00004827,train
BDMAP_00004828,train
BDMAP_00004830,train
BDMAP_00004832,train
BDMAP_00004833,train
BDMAP_00004834,train
BDMAP_00004835,train
BDMAP_00004836,train
BDMAP_00004838,train
BDMAP_00004839,train
BDMAP_00004840,train
BDMAP_00004841,train
BDMAP_00004842,train
BDMAP_00004843,train
BDMAP_00004848,train
BDMAP_00004849,train
BDMAP_00004850,train
BDMAP_00004851,train
BDMAP_00004852,train
BDMAP_00004853,train
BDMAP_00004854,train
BDMAP_00004857,train
BDMAP_00004858,train
BDMAP_00004859,train
BDMAP_00004860,train
BDMAP_00004861,train
BDMAP_00004862,train
BDMAP_00004863,train
BDMAP_00004864,train
BDMAP_00004865,train
BDMAP_00004866,train
BDMAP_00004867,train
BDMAP_00004868,train
BDMAP_00004869,train
BDMAP_00004870,train
BDMAP_00004871,train
BDMAP_00004873,train
BDMAP_00004874,train
BDMAP_00004876,train
BDMAP_00004877,train
BDMAP_00004879,train
BDMAP_00004880,train
BDMAP_00004881,train
BDMAP_00004883,train
BDMAP_00004884,train
BDMAP_00004885,train
BDMAP_00004886,train
BDMAP_00004887,train
BDMAP_00004888,train
BDMAP_00004889,train
BDMAP_00004890,train
BDMAP_00004891,train
BDMAP_00004892,train
BDMAP_00004893,train
BDMAP_00004894,train
BDMAP_00004895,train
BDMAP_00004896,train
BDMAP_00004897,train
BDMAP_00004898,train
BDMAP_00004899,train
BDMAP_00004900,train
BDMAP_00004901,train
BDMAP_00004902,train
BDMAP_00004903,train
BDMAP_00004904,train
BDMAP_00004905,train
BDMAP_00004906,train
BDMAP_00004907,train
BDMAP_00004908,train
BDMAP_00004909,train
BDMAP_00004910,train
BDMAP_00004912,train
BDMAP_00004914,train
BDMAP_00004915,train
BDMAP_00004916,train
BDMAP_00004917,train
BDMAP_00004918,train
BDMAP_00004919,train
BDMAP_00004920,train
BDMAP_00004922,train
BDMAP_00004923,train
BDMAP_00004925,train
BDMAP_00004927,train
BDMAP_00004928,train
BDMAP_00004929,train
BDMAP_00004930,train
BDMAP_00004931,train
BDMAP_00004932,train
BDMAP_00004933,train
BDMAP_00004934,train
BDMAP_00004935,train
BDMAP_00004936,train
BDMAP_00004937,train
BDMAP_00004938,train
BDMAP_00004940,train
BDMAP_00004941,train
BDMAP_00004942,train
BDMAP_00004944,train
BDMAP_00004945,train
BDMAP_00004946,train
BDMAP_00004948,train
BDMAP_00004949,train
BDMAP_00004951,train
BDMAP_00004952,train
BDMAP_00004954,train
BDMAP_00004955,train
BDMAP_00004956,train
BDMAP_00004957,train
BDMAP_00004959,train
BDMAP_00004961,train
BDMAP_00004963,train
BDMAP_00004964,train
BDMAP_00004966,train
BDMAP_00004967,train
BDMAP_00004968,train
BDMAP_00004969,train
BDMAP_00004970,train
BDMAP_00004971,train
BDMAP_00004975,train
BDMAP_00004976,train
BDMAP_00004977,train
BDMAP_00004978,train
BDMAP_00004979,train
BDMAP_00004980,train
BDMAP_00004981,train
BDMAP_00004982,train
BDMAP_00004983,train
BDMAP_00004984,train
BDMAP_00004985,train
BDMAP_00004986,train
BDMAP_00004988,train
BDMAP_00004989,train
BDMAP_00004990,train
BDMAP_00004991,train
BDMAP_00004992,train
BDMAP_00004993,train
BDMAP_00004995,train
BDMAP_00004996,train
BDMAP_00004997,train
BDMAP_00004998,train
BDMAP_00004999,train
BDMAP_00005000,train
BDMAP_00005001,train
BDMAP_00005002,train
BDMAP_00005004,train
BDMAP_00005005,train
BDMAP_00005007,train
BDMAP_00005008,train
BDMAP_00005009,train
BDMAP_00005010,train
BDMAP_00005011,train
BDMAP_00005012,train
BDMAP_00005013,train
BDMAP_00005015,train
BDMAP_00005016,train
BDMAP_00005018,train
BDMAP_00005019,train
BDMAP_00005020,train
BDMAP_00005021,train
BDMAP_00005023,train
BDMAP_00005024,train
BDMAP_00005025,train
BDMAP_00005026,train
BDMAP_00005029,train
BDMAP_00005031,train
BDMAP_00005033,train
BDMAP_00005034,train
BDMAP_00005036,train
BDMAP_00005037,train
BDMAP_00005038,train
BDMAP_00005039,train
BDMAP_00005040,train
BDMAP_00005042,train
BDMAP_00005043,train
BDMAP_00005044,train
BDMAP_00005045,train
BDMAP_00005046,train
BDMAP_00005049,train
BDMAP_00005050,train
BDMAP_00005052,train
BDMAP_00005053,train
BDMAP_00005054,train
BDMAP_00005055,train
BDMAP_00005056,train
BDMAP_00005057,train
BDMAP_00005058,train
BDMAP_00005062,train
BDMAP_00005063,train
BDMAP_00005064,train
BDMAP_00005065,train
BDMAP_00005066,train
BDMAP_00005067,train
BDMAP_00005069,train
BDMAP_00005070,train
BDMAP_00005071,train
BDMAP_00005072,train
BDMAP_00005073,train
BDMAP_00005074,train
BDMAP_00005075,train
BDMAP_00005076,train
BDMAP_00005077,train
BDMAP_00005078,train
BDMAP_00005079,train
BDMAP_00005080,train
BDMAP_00005081,train
BDMAP_00005082,train
BDMAP_00005083,train
BDMAP_00005084,train
BDMAP_00005085,train
BDMAP_00005087,train
BDMAP_00005088,train
BDMAP_00005089,train
BDMAP_00005090,train
BDMAP_00005096,train
BDMAP_00005097,train
BDMAP_00005098,train
BDMAP_00005099,train
BDMAP_00005100,train
BDMAP_00005102,train
BDMAP_00005104,train
BDMAP_00005105,train
BDMAP_00005106,train
BDMAP_00005107,train
BDMAP_00005108,train
BDMAP_00005109,train
BDMAP_00005110,train
BDMAP_00005112,train
BDMAP_00005114,train
BDMAP_00005115,train
BDMAP_00005116,train
BDMAP_00005117,train
BDMAP_00005119,train
BDMAP_00005120,train
BDMAP_00005122,train
BDMAP_00005123,train
BDMAP_00005124,train
BDMAP_00005128,train
BDMAP_00005129,train
BDMAP_00005130,train
BDMAP_00005131,train
BDMAP_00005133,train
BDMAP_00005134,train
BDMAP_00005138,train
BDMAP_00005139,train
BDMAP_00005140,train
BDMAP_00005141,train
BDMAP_00005142,train
BDMAP_00005143,train
BDMAP_00005144,train
BDMAP_00005145,train
BDMAP_00005147,train
BDMAP_00005148,train
BDMAP_00005149,train
BDMAP_00005151,train
BDMAP_00005152,train
BDMAP_00005153,train
BDMAP_00005154,train
BDMAP_00005155,train
BDMAP_00005157,train
BDMAP_00005158,train
BDMAP_00005159,train
BDMAP_00005160,train
BDMAP_00005161,train
BDMAP_00005162,train
BDMAP_00005163,train
BDMAP_00005164,train
BDMAP_00005166,train
BDMAP_00005167,train
BDMAP_00005168,train
BDMAP_00005169,train
BDMAP_00005172,train
BDMAP_00005175,train
BDMAP_00005177,train
BDMAP_00005178,train
BDMAP_00005180,train
BDMAP_00005181,train
BDMAP_00005182,train
BDMAP_00005184,train
BDMAP_00005186,train
BDMAP_00005187,train
BDMAP_00005188,train
BDMAP_00005189,train
BDMAP_00005191,train
BDMAP_00005192,train
BDMAP_00005193,train
BDMAP_00005194,train
BDMAP_00000004,val
BDMAP_00000008,val
BDMAP_00000010,val
BDMAP_00000015,val
BDMAP_00000019,val
BDMAP_00000025,val
BDMAP_00000057,val
BDMAP_00000062,val
BDMAP_00000093,val
BDMAP_00000109,val
BDMAP_00000114,val
BDMAP_00000145,val
BDMAP_00000198,val
BDMAP_00000199,val
BDMAP_00000205,val
BDMAP_00000211,val
BDMAP_00000217,val
BDMAP_00000219,val
BDMAP_00000220,val
BDMAP_00000250,val
BDMAP_00000256,val
BDMAP_00000261,val
BDMAP_00000305,val
BDMAP_00000308,val
BDMAP_00000326,val
BDMAP_00000333,val
BDMAP_00000343,val
BDMAP_00000374,val
BDMAP_00000380,val
BDMAP_00000391,val
BDMAP_00000393,val
BDMAP_00000437,val
BDMAP_00000452,val
BDMAP_00000454,val
BDMAP_00000473,val
BDMAP_00000487,val
BDMAP_00000490,val
BDMAP_00000510,val
BDMAP_00000515,val
BDMAP_00000517,val
BDMAP_00000530,val
BDMAP_00000560,val
BDMAP_00000564,val
BDMAP_00000569,val
BDMAP_00000600,val
BDMAP_00000606,val
BDMAP_00000627,val
BDMAP_00000644,val
BDMAP_00000647,val
BDMAP_00000659,val
BDMAP_00000672,val
BDMAP_00000692,val
BDMAP_00000698,val
BDMAP_00000706,val
BDMAP_00000717,val
BDMAP_00000721,val
BDMAP_00000725,val
BDMAP_00000726,val
BDMAP_00000740,val
BDMAP_00000749,val
BDMAP_00000751,val
BDMAP_00000757,val
BDMAP_00000764,val
BDMAP_00000788,val
BDMAP_00000805,val
BDMAP_00000811,val
BDMAP_00000821,val
BDMAP_00000822,val
BDMAP_00000824,val
BDMAP_00000828,val
BDMAP_00000836,val
BDMAP_00000840,val
BDMAP_00000849,val
BDMAP_00000851,val
BDMAP_00000853,val
BDMAP_00000872,val
BDMAP_00000875,val
BDMAP_00000876,val
BDMAP_00000892,val
BDMAP_00000903,val
BDMAP_00000919,val
BDMAP_00000944,val
BDMAP_00000947,val
BDMAP_00000951,val
BDMAP_00000952,val
BDMAP_00000953,val
BDMAP_00000955,val
BDMAP_00000969,val
BDMAP_00000981,val
BDMAP_00000986,val
BDMAP_00000992,val
BDMAP_00000994,val
BDMAP_00000999,val
BDMAP_00001004,val
BDMAP_00001023,val
BDMAP_00001024,val
BDMAP_00001028,val
BDMAP_00001033,val
BDMAP_00001041,val
BDMAP_00001042,val
BDMAP_00001055,val
BDMAP_00001069,val
BDMAP_00001085,val
BDMAP_00001116,val
BDMAP_00001131,val
BDMAP_00001140,val
BDMAP_00001144,val
BDMAP_00001146,val
BDMAP_00001148,val
BDMAP_00001149,val
BDMAP_00001155,val
BDMAP_00001156,val
BDMAP_00001159,val
BDMAP_00001163,val
BDMAP_00001165,val
BDMAP_00001166,val
BDMAP_00001167,val
BDMAP_00001174,val
BDMAP_00001185,val
BDMAP_00001187,val
BDMAP_00001189,val
BDMAP_00001194,val
BDMAP_00001212,val
BDMAP_00001221,val
BDMAP_00001223,val
BDMAP_00001231,val
BDMAP_00001259,val
BDMAP_00001261,val
BDMAP_00001294,val
BDMAP_00001304,val
BDMAP_00001306,val
BDMAP_00001309,val
BDMAP_00001312,val
BDMAP_00001319,val
BDMAP_00001328,val
BDMAP_00001331,val
BDMAP_00001332,val
BDMAP_00001342,val
BDMAP_00001347,val
BDMAP_00001348,val
BDMAP_00001359,val
BDMAP_00001367,val
BDMAP_00001376,val
BDMAP_00001381,val
BDMAP_00001382,val
BDMAP_00001389,val
BDMAP_00001391,val
BDMAP_00001396,val
BDMAP_00001419,val
BDMAP_00001435,val
BDMAP_00001443,val
BDMAP_00001457,val
BDMAP_00001490,val
BDMAP_00001497,val
BDMAP_00001502,val
BDMAP_00001507,val
BDMAP_00001511,val
BDMAP_00001538,val
BDMAP_00001549,val
BDMAP_00001550,val
BDMAP_00001580,val
BDMAP_00001609,val
BDMAP_00001630,val
BDMAP_00001632,val
BDMAP_00001634,val
BDMAP_00001652,val
BDMAP_00001653,val
BDMAP_00001666,val
BDMAP_00001678,val
BDMAP_00001688,val
BDMAP_00001696,val
BDMAP_00001711,val
BDMAP_00001723,val
BDMAP_00001732,val
BDMAP_00001741,val
BDMAP_00001747,val
BDMAP_00001752,val
BDMAP_00001759,val
BDMAP_00001761,val
BDMAP_00001766,val
BDMAP_00001784,val
BDMAP_00001805,val
BDMAP_00001809,val
BDMAP_00001839,val
BDMAP_00001846,val
BDMAP_00001866,val
BDMAP_00001883,val
BDMAP_00001939,val
BDMAP_00001952,val
BDMAP_00001976,val
BDMAP_00001979,val
BDMAP_00002004,val
BDMAP_00002007,val
BDMAP_00002008,val
BDMAP_00002024,val
BDMAP_00002043,val
BDMAP_00002047,val
BDMAP_00002049,val
BDMAP_00002054,val
BDMAP_00002068,val
BDMAP_00002088,val
BDMAP_00002104,val
BDMAP_00002116,val
BDMAP_00002124,val
BDMAP_00002128,val
BDMAP_00002132,val
BDMAP_00002139,val
BDMAP_00002140,val
BDMAP_00002142,val
BDMAP_00002143,val
BDMAP_00002151,val
BDMAP_00002152,val
BDMAP_00002160,val
BDMAP_00002188,val
BDMAP_00002193,val
BDMAP_00002194,val
BDMAP_00002197,val
BDMAP_00002208,val
BDMAP_00002214,val
BDMAP_00002219,val
BDMAP_00002221,val
BDMAP_00002256,val
BDMAP_00002265,val
BDMAP_00002282,val
BDMAP_00002301,val
BDMAP_00002311,val
BDMAP_00002318,val
BDMAP_00002325,val
BDMAP_00002331,val
BDMAP_00002353,val
BDMAP_00002383,val
BDMAP_00002404,val
BDMAP_00002424,val
BDMAP_00002425,val
BDMAP_00002427,val
BDMAP_00002433,val
BDMAP_00002464,val
BDMAP_00002483,val
BDMAP_00002497,val
BDMAP_00002507,val
BDMAP_00002508,val
BDMAP_00002515,val
BDMAP_00002516,val
BDMAP_00002530,val
BDMAP_00002547,val
BDMAP_00002553,val
BDMAP_00002570,val
BDMAP_00002585,val
BDMAP_00002587,val
BDMAP_00002605,val
BDMAP_00002613,val
BDMAP_00002619,val
BDMAP_00002631,val
BDMAP_00002661,val
BDMAP_00002684,val
BDMAP_00002713,val
BDMAP_00002718,val
BDMAP_00002736,val
BDMAP_00002743,val
BDMAP_00002746,val
BDMAP_00002749,val
BDMAP_00002756,val
BDMAP_00002757,val
BDMAP_00002761,val
BDMAP_00002773,val
BDMAP_00002780,val
BDMAP_00002789,val
BDMAP_00002796,val
BDMAP_00002821,val
BDMAP_00002862,val
BDMAP_00002863,val
BDMAP_00002871,val
BDMAP_00002883,val
BDMAP_00002892,val
BDMAP_00002899,val
BDMAP_00002900,val
BDMAP_00002901,val
BDMAP_00002906,val
BDMAP_00002917,val
BDMAP_00002930,val
BDMAP_00002937,val
BDMAP_00002948,val
BDMAP_00002966,val
BDMAP_00002978,val
BDMAP_00002981,val
BDMAP_00003000,val
BDMAP_00003003,val
BDMAP_00003009,val
BDMAP_00003017,val
BDMAP_00003020,val
BDMAP_00003024,val
BDMAP_00003046,val
BDMAP_00003049,val
BDMAP_00003054,val
BDMAP_00003058,val
BDMAP_00003074,val
BDMAP_00003089,val
BDMAP_00003093,val
BDMAP_00003096,val
BDMAP_00003112,val
BDMAP_00003113,val
BDMAP_00003117,val
BDMAP_00003139,val
BDMAP_00003145,val
BDMAP_00003148,val
BDMAP_00003156,val
BDMAP_00003159,val
BDMAP_00003181,val
BDMAP_00003183,val
BDMAP_00003201,val
BDMAP_00003203,val
BDMAP_00003212,val
BDMAP_00003217,val
BDMAP_00003239,val
BDMAP_00003254,val
BDMAP_00003255,val
BDMAP_00003259,val
BDMAP_00003276,val
BDMAP_00003278,val
BDMAP_00003292,val
BDMAP_00003294,val
BDMAP_00003300,val
BDMAP_00003301,val
BDMAP_00003321,val
BDMAP_00003322,val
BDMAP_00003325,val
BDMAP_00003330,val
BDMAP_00003341,val
BDMAP_00003354,val
BDMAP_00003356,val
BDMAP_00003357,val
BDMAP_00003364,val
BDMAP_00003373,val
BDMAP_00003387,val
BDMAP_00003396,val
BDMAP_00003404,val
BDMAP_00003431,val
BDMAP_00003443,val
BDMAP_00003458,val
BDMAP_00003459,val
BDMAP_00003469,val
BDMAP_00003473,val
BDMAP_00003477,val
BDMAP_00003478,val
BDMAP_00003487,val
BDMAP_00003502,val
BDMAP_00003503,val
BDMAP_00003514,val
BDMAP_00003522,val
BDMAP_00003534,val
BDMAP_00003538,val
BDMAP_00003547,val
BDMAP_00003549,val
BDMAP_00003551,val
BDMAP_00003552,val
BDMAP_00003554,val
BDMAP_00003555,val
BDMAP_00003578,val
BDMAP_00003591,val
BDMAP_00003595,val
BDMAP_00003597,val
BDMAP_00003600,val
BDMAP_00003604,val
BDMAP_00003609,val
BDMAP_00003631,val
BDMAP_00003633,val
BDMAP_00003638,val
BDMAP_00003642,val
BDMAP_00003657,val
BDMAP_00003675,val
BDMAP_00003676,val
BDMAP_00003691,val
BDMAP_00003709,val
BDMAP_00003726,val
BDMAP_00003727,val
BDMAP_00003729,val
BDMAP_00003742,val
BDMAP_00003769,val
BDMAP_00003774,val
BDMAP_00003778,val
BDMAP_00003781,val
BDMAP_00003793,val
BDMAP_00003795,val
BDMAP_00003807,val
BDMAP_00003818,val
BDMAP_00003821,val
BDMAP_00003882,val
BDMAP_00003888,val
BDMAP_00003896,val
BDMAP_00003915,val
BDMAP_00003916,val
BDMAP_00003923,val
BDMAP_00003936,val
BDMAP_00003966,val
BDMAP_00003974,val
BDMAP_00003981,val
BDMAP_00003992,val
BDMAP_00003999,val
BDMAP_00004008,val
BDMAP_00004016,val
BDMAP_00004022,val
BDMAP_00004028,val
BDMAP_00004037,val
BDMAP_00004060,val
BDMAP_00004074,val
BDMAP_00004089,val
BDMAP_00004091,val
BDMAP_00004098,val
BDMAP_00004125,val
BDMAP_00004143,val
BDMAP_00004156,val
BDMAP_00004158,val
BDMAP_00004169,val
BDMAP_00004172,val
BDMAP_00004174,val
BDMAP_00004186,val
BDMAP_00004195,val
BDMAP_00004235,val
BDMAP_00004249,val
BDMAP_00004255,val
BDMAP_00004259,val
BDMAP_00004264,val
BDMAP_00004266,val
BDMAP_00004275,val
BDMAP_00004281,val
BDMAP_00004289,val
BDMAP_00004301,val
BDMAP_00004307,val
BDMAP_00004340,val
BDMAP_00004341,val
BDMAP_00004353,val
BDMAP_00004374,val
BDMAP_00004402,val
BDMAP_00004414,val
BDMAP_00004437,val
BDMAP_00004444,val
BDMAP_00004446,val
BDMAP_00004452,val
BDMAP_00004495,val
BDMAP_00004499,val
BDMAP_00004511,val
BDMAP_00004526,val
BDMAP_00004533,val
BDMAP_00004540,val
BDMAP_00004553,val
BDMAP_00004566,val
BDMAP_00004571,val
BDMAP_00004577,val
BDMAP_00004582,val
BDMAP_00004593,val
BDMAP_00004622,val
BDMAP_00004626,val
BDMAP_00004645,val
BDMAP_00004647,val
BDMAP_00004654,val
BDMAP_00004658,val
BDMAP_00004664,val
BDMAP_00004671,val
BDMAP_00004678,val
BDMAP_00004684,val
BDMAP_00004687,val
BDMAP_00004692,val
BDMAP_00004694,val
BDMAP_00004710,val
BDMAP_00004717,val
BDMAP_00004724,val
BDMAP_00004730,val
BDMAP_00004739,val
BDMAP_00004754,val
BDMAP_00004765,val
BDMAP_00004775,val
BDMAP_00004781,val
BDMAP_00004799,val
BDMAP_00004813,val
BDMAP_00004816,val
BDMAP_00004824,val
BDMAP_00004844,val
BDMAP_00004845,val
BDMAP_00004846,val
BDMAP_00004856,val
BDMAP_00004872,val
BDMAP_00004875,val
BDMAP_00004878,val
BDMAP_00004913,val
BDMAP_00004926,val
BDMAP_00004943,val
BDMAP_00004947,val
BDMAP_00004953,val
BDMAP_00004962,val
BDMAP_00004972,val
BDMAP_00004974,val
BDMAP_00004987,val
BDMAP_00004994,val
BDMAP_00005014,val
BDMAP_00005017,val
BDMAP_00005022,val
BDMAP_00005028,val
BDMAP_00005030,val
BDMAP_00005041,val
BDMAP_00005047,val
BDMAP_00005051,val
BDMAP_00005061,val
BDMAP_00005086,val
BDMAP_00005091,val
BDMAP_00005092,val
BDMAP_00005103,val
BDMAP_00005111,val
