task_name,case_id,split,image,label,image_exists,label_exists
Task07_Pancreas,pancreas_397,test,data/raw/extracted/Task07_Pancreas/imagesTs/pancreas_397.nii.gz,,1,0
Task07_Pancreas,pancreas_403,test,data/raw/extracted/Task07_Pancreas/imagesTs/pancreas_403.nii.gz,,1,0
Task07_Pancreas,pancreas_407,test,data/raw/extracted/Task07_Pancreas/imagesTs/pancreas_407.nii.gz,,1,0
Task07_Pancreas,pancreas_408,test,data/raw/extracted/Task07_Pancreas/imagesTs/pancreas_408.nii.gz,,1,0
Task07_Pancreas,pancreas_417,test,data/raw/extracted/Task07_Pancreas/imagesTs/pancreas_417.nii.gz,,1,0
Task07_Pancreas,pancreas_420,test,data/raw/extracted/Task07_Pancreas/imagesTs/pancreas_420.nii.gz,,1,0
Task08_HepaticVessel,hepaticvessel_001,train,data/raw/extracted/Task08_HepaticVessel/imagesTr/hepaticvessel_001.nii.gz,data/raw/extracted/Task08_HepaticVessel/labelsTr/hepaticvessel_001.nii.gz,1,1
Task08_HepaticVessel,hepaticvessel_002,train,data/raw/extracted/Task08_HepaticVessel/imagesTr/hepaticvessel_002.nii.gz,data/raw/extracted/Task08_HepaticVessel/labelsTr/hepaticvessel_002.nii.gz,1,1
Task08_HepaticVessel,hepaticvessel_004,train,data/raw/extracted/Task08_HepaticVessel/imagesTr/hepaticvessel_004.nii.gz,data/raw/extracted/Task08_HepaticVessel/labelsTr/hepaticvessel_004.nii.gz,1,1
Task08_HepaticVessel,hepaticvessel_005,train,data/raw/extracted/Task08_HepaticVessel/imagesTr/hepaticvessel_005.nii.gz,data/raw/extracted/Task08_HepaticVessel/labelsTr/hepaticvessel_005.nii.gz,1,1
Task08_HepaticVessel,hepaticvessel_007,train,data/raw/extracted/Task08_HepaticVessel/imagesTr/hepaticvessel_007.nii.gz,data/raw/extracted/Task08_HepaticVessel/labelsTr/hepaticvessel_007.nii.gz,1,1
Task08_HepaticVessel,hepaticvessel_008,train,data/raw/extracted/Task08_HepaticVessel/imagesTr/hepaticvessel_008.nii.gz,data/raw/extracted/Task08_HepaticVessel/labelsTr/hepaticvessel_008.nii.gz,1,1
Task08_HepaticVessel,hepaticvessel_010,train,data/raw/extracted/Task08_HepaticVessel/imagesTr/hepaticvessel_010.nii.gz,data/raw/extracted/Task08_HepaticVessel/labelsTr/hepaticvessel_010.nii.gz,1,1
Task08_HepaticVessel,hepaticvessel_011,train,data/raw/extracted/Task08_HepaticVessel/imagesTr/hepaticvessel_011.nii.gz,data/raw/extracted/Task08_HepaticVessel/labelsTr/hepaticvessel_011.nii.gz,1,1
Task08_HepaticVessel,hepaticvessel_013,train,data/raw/extracted/Task08_HepaticVessel/imagesTr/hepaticvessel_013.nii.gz,data/raw/extracted/Task08_HepaticVessel/labelsTr/hepaticvessel_013.nii.gz,1,1
Task08_HepaticVessel,hepaticvessel_016,train,data/raw/extracted/Task08_HepaticVessel/imagesTr/hepaticvessel_016.nii.gz,data/raw/extracted/Task08_HepaticVessel/labelsTr/hepaticvessel_016.nii.gz,1,1
Task08_HepaticVessel,hepaticvessel_018,train,data/raw/extracted/Task08_HepaticVessel/imagesTr/hepaticvessel_018.nii.gz,data/raw/extracted/Task08_HepaticVessel/labelsTr/hepaticvessel_018.nii.gz,1,1
Task08_HepaticVessel,hepaticvessel_019,train,data/raw/extracted/Task08_HepaticVessel/imagesTr/hepaticvessel_019.nii.gz,data/raw/extracted/Task08_HepaticVessel/labelsTr/hepaticvessel_019.nii.gz,1,1
Task08_HepaticVessel,hepaticvessel_020,train,data/raw/extracted/Task08_HepaticVessel/imagesTr/hepaticvessel_020.nii.gz,data/raw/extracted/Task08_HepaticVessel/labelsTr/hepaticvessel_020.nii.gz,1,1
Task08_HepaticVessel,hepaticvessel_022,train,data/raw/extracted/Task08_HepaticVessel/imagesTr/hepaticvessel_022.nii.gz,data/raw/extracted/Task08_HepaticVessel/labelsTr/hepaticvessel_022.nii.gz,1,1
Task08_HepaticVessel,hepaticvessel_023,train,data/raw/extracted/Task08_HepaticVessel/imagesTr/hepaticvessel_023.nii.gz,data/raw/extracted/Task08_HepaticVessel/labelsTr/hepaticvessel_023.nii.gz,1,1
Task08_HepaticVessel,hepaticvessel_025,train,data/raw/extracted/Task08_HepaticVessel/imagesTr/hepaticvessel_025.nii.gz,data/raw/extracted/Task08_HepaticVessel/labelsTr/hepaticvessel_025.nii.gz,1,1
Task08_HepaticVessel,hepaticvessel_026,train,data/raw/extracted/Task08_HepaticVessel/imagesTr/hepaticvessel_026.nii.gz,data/raw/extracted/Task08_HepaticVessel/labelsTr/hepaticvessel_026.nii.gz,1,1
Task08_HepaticVessel,hepaticvessel_027,train,data/raw/extracted/Task08_HepaticVessel/imagesTr/hepaticvessel_027.nii.gz,data/raw/extracted/Task08_HepaticVessel/labelsTr/hepaticvessel_027.nii.gz,1,1
Task08_HepaticVessel,hepaticvessel_028,train,data/raw/extracted/Task08_HepaticVessel/imagesTr/hepaticvessel_028.nii.gz,data/raw/extracted/Task08_HepaticVessel/labelsTr/hepaticvessel_028.nii.gz,1,1
Task08_HepaticVessel,hepaticvessel_029,train,data/raw/extracted/Task08_HepaticVessel/imagesTr/hepaticvessel_029.nii.gz,data/raw/extracted/Task08_HepaticVessel/labelsTr/hepaticvessel_029.nii.gz,1,1
Task08_HepaticVessel,hepaticvessel_030,train,data/raw/extracted/Task08_HepaticVessel/imagesTr/hepaticvessel_030.nii.gz,data/raw/extracted/Task08_HepaticVessel/labelsTr/hepaticvessel_030.nii.gz,1,1
Task08_HepaticVessel,hepaticvessel_031,train,data/raw/extracted/Task08_HepaticVessel/imagesTr/hepaticvessel_031.nii.gz,data/raw/extracted/Task08_HepaticVessel/labelsTr/hepaticvessel_031.nii.gz,1,1
Task08_HepaticVessel,hepaticvessel_032,train,data/raw/extracted/Task08_HepaticVessel/imagesTr/hepaticvessel_032.nii.gz,data/raw/extracted/Task08_HepaticVessel/labelsTr/hepaticvessel_032.nii.gz,1,1
Task08_HepaticVessel,hepaticvessel_033,train,data/raw/extracted/Task08_HepaticVessel/imagesTr/hepaticvessel_033.nii.gz,data/raw/extracted/Task08_HepaticVessel/labelsTr/hepaticvessel_033.nii.gz,1,1
Task08_HepaticVessel,hepaticvessel_039,train,data/raw/extracted/Task08_HepaticVessel/imagesTr/hepaticvessel_039.nii.gz,data/raw/extracted/Task08_HepaticVessel/labelsTr/hepaticvessel_039.nii.gz,1,1
Task08_HepaticVessel,hepaticvessel_040,train,data/raw/extracted/Task08_HepaticVessel/imagesTr/hepaticvessel_040.nii.gz,data/raw/extracted/Task08_HepaticVessel/labelsTr/hepaticvessel_040.nii.gz,1,1
Task08_HepaticVessel,hepaticvessel_042,train,data/raw/extracted/Task08_HepaticVessel/imagesTr/hepaticvessel_042.nii.gz,data/raw/extracted/Task08_HepaticVessel/labelsTr/hepaticvessel_042.nii.gz,1,1
Task08_HepaticVessel,hepaticvessel_044,train,data/raw/extracted/Task08_HepaticVessel/imagesTr/hepaticvessel_044.nii.gz,data/raw/extracted/Task08_HepaticVessel/labelsTr/hepaticvessel_044.nii.gz,1,1
Task08_HepaticVessel,hepaticvessel_046,train,data/raw/extracted/Task08_HepaticVessel/imagesTr/hepaticvessel_046.nii.gz,data/raw/extracted/Task08_HepaticVessel/labelsTr/hepaticvessel_046.nii.gz,1,1
Task08_HepaticVessel,hepaticvessel_049,train,data/raw/extracted/Task08_HepaticVessel/imagesTr/hepaticvessel_049.nii.gz,data/raw/extracted/Task08_HepaticVessel/labelsTr/hepaticvessel_049.nii.gz,1,1
Task08_HepaticVessel,hepaticvessel_050,train,data/raw/extracted/Task08_HepaticVessel/imagesTr/hepaticvessel_050.nii.gz,data/raw/extracted/Task08_HepaticVessel/labelsTr/hepaticvessel_050.nii.gz,1,1
Task08_HepaticVessel,hepaticvessel_051,train,data/raw/extracted/Task08_HepaticVessel/imagesTr/hepaticvessel_051.nii.gz,data/raw/extracted/Task08_HepaticVessel/labelsTr/hepaticvessel_051.nii.gz,1,1
Task08_HepaticVessel,hepaticvessel_052,train,data/raw/extracted/Task08_HepaticVessel/imagesTr/hepaticvessel_052.nii.gz,data/raw/extracted/Task08_HepaticVessel/labelsTr/hepaticvessel_052.nii.gz,1,1
Task08_HepaticVessel,hepaticvessel_053,train,data/raw/extracted/Task08_HepaticVessel/imagesTr/hepaticvessel_053.nii.gz,data/raw/extracted/Task08_HepaticVessel/labelsTr/hepaticvessel_053.nii.gz,1,1
Task08_HepaticVessel,hepaticvessel_057,train,data/raw/extracted/Task08_HepaticVessel/imagesTr/hepaticvessel_057.nii.gz,data/raw/extracted/Task08_HepaticVessel/labelsTr/hepaticvessel_057.nii.gz,1,1
Task08_HepaticVessel,hepaticvessel_058,train,data/raw/extracted/Task08_HepaticVessel/imagesTr/hepaticvessel_058.nii.gz,data/raw/extracted/Task08_HepaticVessel/labelsTr/hepaticvessel_058.nii.gz,1,1
Task08_HepaticVessel,hepaticvessel_059,train,data/raw/extracted/Task08_HepaticVessel/imagesTr/hepaticvessel_059.nii.gz,data/raw/extracted/Task08_HepaticVessel/labelsTr/hepaticvessel_059.nii.gz,1,1
Task08_HepaticVessel,hepaticvessel_061,train,data/raw/extracted/Task08_HepaticVessel/imagesTr/hepaticvessel_061.nii.gz,data/raw/extracted/Task08_HepaticVessel/labelsTr/hepaticvessel_061.nii.gz,1,1
Task08_HepaticVessel,hepaticvessel_062,train,data/raw/extracted/Task08_HepaticVessel/imagesTr/hepaticvessel_062.nii.gz,data/raw/extracted/Task08_HepaticVessel/labelsTr/hepaticvessel_062.nii.gz,1,1
Task08_HepaticVessel,hepaticvessel_065,train,data/raw/extracted/Task08_HepaticVessel/imagesTr/hepaticvessel_065.nii.gz,data/raw/extracted/Task08_HepaticVessel/labelsTr/hepaticvessel_065.nii.gz,1,1
Task08_HepaticVessel,hepaticvessel_066,train,data/raw/extracted/Task08_HepaticVessel/imagesTr/hepaticvessel_066.nii.gz,data/raw/extracted/Task08_HepaticVessel/labelsTr/hepaticvessel_066.nii.gz,1,1
Task08_HepaticVessel,hepaticvessel_067,train,data/raw/extracted/Task08_HepaticVessel/imagesTr/hepaticvessel_067.nii.gz,data/raw/extracted/Task08_HepaticVessel/labelsTr/hepaticvessel_067.nii.gz,1,1
Task08_HepaticVessel,hepaticvessel_068,train,data/raw/extracted/Task08_HepaticVessel/imagesTr/hepaticvessel_068.nii.gz,data/raw/extracted/Task08_HepaticVessel/labelsTr/hepaticvessel_068.nii.gz,1,1
Task08_HepaticVessel,hepaticvessel_070,train,data/raw/extracted/Task08_HepaticVessel/imagesTr/hepaticvessel_070.nii.gz,data/raw/extracted/Task08_HepaticVessel/labelsTr/hepaticvessel_070.nii.gz,1,1
Task08_HepaticVessel,hepaticvessel_071,train,data/raw/extracted/Task08_HepaticVessel/imagesTr/hepaticvessel_071.nii.gz,data/raw/extracted/Task08_HepaticVessel/labelsTr/hepaticvessel_071.nii.gz,1,1
Task08_HepaticVessel,hepaticvessel_072,train,data/raw/extracted/Task08_HepaticVessel/imagesTr/hepaticvessel_072.nii.gz,data/raw/extracted/Task08_HepaticVessel/labelsTr/hepaticvessel_072.nii.gz,1,1
Task08_HepaticVessel,hepaticvessel_075,train,data/raw/extracted/Task08_HepaticVessel/imagesTr/hepaticvessel_075.nii.gz,data/raw/extracted/Task08_HepaticVessel/labelsTr/hepaticvessel_075.nii.gz,1,1
Task08_HepaticVessel,hepaticvessel_077,train,data/raw/extracted/Task08_HepaticVessel/imagesTr/hepaticvessel_077.nii.gz,data/raw/extracted/Task08_HepaticVessel/labelsTr/hepaticvessel_077.nii.gz,1,1
Task08_HepaticVessel,hepaticvessel_078,train,data/raw/extracted/Task08_HepaticVessel/imagesTr/hepaticvessel_078.nii.gz,data/raw/extracted/Task08_HepaticVessel/labelsTr/hepaticvessel_078.nii.gz,1,1
Task08_HepaticVessel,hepaticvessel_079,train,data/raw/extracted/Task08_HepaticVessel/imagesTr/hepaticvessel_079.nii.gz,data/raw/extracted/Task08_HepaticVessel/labelsTr/hepaticvessel_079.nii.gz,1,1
Task08_HepaticVessel,hepaticvessel_080,train,data/raw/extracted/Task08_HepaticVessel/imagesTr/hepaticvessel_080.nii.gz,data/raw/extracted/Task08_HepaticVessel/labelsTr/hepaticvessel_080.nii.gz,1,1
Task08_HepaticVessel,hepaticvessel_081,train,data/raw/extracted/Task08_HepaticVessel/imagesTr/hepaticvessel_081.nii.gz,data/raw/extracted/Task08_HepaticVessel/labelsTr/hepaticvessel_081.nii.gz,1,1
Task08_HepaticVessel,hepaticvessel_082,train,data/raw/extracted/Task08_HepaticVessel/imagesTr/hepaticvessel_082.nii.gz,data/raw/extracted/Task08_HepaticVessel/labelsTr/hepaticvessel_082.nii.gz,1,1
Task08_HepaticVessel,hepaticvessel_083,train,data/raw/extracted/Task08_HepaticVessel/imagesTr/hepaticvessel_083.nii.gz,data/raw/extracted/Task08_HepaticVessel/labelsTr/hepaticvessel_083.nii.gz,1,1
Task08_HepaticVessel,hepaticvessel_084,train,data/raw/extracted/Task08_HepaticVessel/imagesTr/hepaticvessel_084.nii.gz,data/raw/extracted/Task08_HepaticVessel/labelsTr/hepaticvessel_084.nii.gz,1,1
Task08_HepaticVessel,hepaticvessel_085,train,data/raw/extracted/Task08_HepaticVessel/imagesTr/hepaticvessel_085.nii.gz,data/raw/extracted/Task08_HepaticVessel/labelsTr/hepaticvessel_085.nii.gz,1,1
Task08_HepaticVessel,hepaticvessel_086,train,data/raw/extracted/Task08_HepaticVessel/imagesTr/hepaticvessel_086.nii.gz,data/raw/extracted/Task08_HepaticVessel/labelsTr/hepaticvessel_086.nii.gz,1,1
Task08_HepaticVessel,hepaticvessel_087,train,data/raw/extracted/Task08_HepaticVessel/imagesTr/hepaticvessel_087.nii.gz,data/raw/extracted/Task08_HepaticVessel/labelsTr/hepaticvessel_087.nii.gz,1,1
Task08_HepaticVessel,hepaticvessel_088,train,data/raw/extracted/Task08_HepaticVessel/imagesTr/hepaticvessel_088.nii.gz,data/raw/extracted/Task08_HepaticVessel/labelsTr/hepaticvessel_088.nii.gz,1,1
Task08_HepaticVessel,hepaticvessel_089,train,data/raw/extracted/Task08_HepaticVessel/imagesTr/hepaticvessel_089.nii.gz,data/raw/extracted/Task08_HepaticVessel/labelsTr/hepaticvessel_089.nii.gz,1,1
Task08_HepaticVessel,hepaticvessel_090,train,data/raw/extracted/Task08_HepaticVessel/imagesTr/hepaticvessel_090.nii.gz,data/raw/extracted/Task08_HepaticVessel/labelsTr/hepaticvessel_090.nii.gz,1,1
Task08_HepaticVessel,hepaticvessel_091,train,data/raw/extracted/Task08_HepaticVessel/imagesTr/hepaticvessel_091.nii.gz,data/raw/extracted/Task08_HepaticVessel/labelsTr/hepaticvessel_091.nii.gz,1,1
Task08_HepaticVessel,hepaticvessel_092,train,data/raw/extracted/Task08_HepaticVessel/imagesTr/hepaticvessel_092.nii.gz,data/raw/extracted/Task08_HepaticVessel/labelsTr/hepaticvessel_092.nii.gz,1,1
Task08_HepaticVessel,hepaticvessel_093,train,data/raw/extracted/Task08_HepaticVessel/imagesTr/hepaticvessel_093.nii.gz,data/raw/extracted/Task08_HepaticVessel/labelsTr/hepaticvessel_093.nii.gz,1,1
Task08_HepaticVessel,hepaticvessel_094,train,data/raw/extracted/Task08_HepaticVessel/imagesTr/hepaticvessel_094.nii.gz,data/raw/extracted/Task08_HepaticVessel/labelsTr/hepaticvessel_094.nii.gz,1,1
Task08_HepaticVessel,hepaticvessel_096,train,data/raw/extracted/Task08_HepaticVessel/imagesTr/hepaticvessel_096.nii.gz,data/raw/extracted/Task08_HepaticVessel/labelsTr/hepaticvessel_096.nii.gz,1,1
Task08_HepaticVessel,hepaticvessel_097,train,data/raw/extracted/Task08_HepaticVessel/imagesTr/hepaticvessel_097.nii.gz,data/raw/extracted/Task08_HepaticVessel/labelsTr/hepaticvessel_097.nii.gz,1,1
Task08_HepaticVessel,hepaticvessel_098,train,data/raw/extracted/Task08_HepaticVessel/imagesTr/hepaticvessel_098.nii.gz,data/raw/extracted/Task08_HepaticVessel/labelsTr/hepaticvessel_098.nii.gz,1,1
Task08_HepaticVessel,hepaticvessel_100,train,data/raw/extracted/Task08_HepaticVessel/imagesTr/hepaticvessel_100.nii.gz,data/raw/extracted/Task08_HepaticVessel/labelsTr/hepaticvessel_100.nii.gz,1,1
Task08_HepaticVessel,hepaticvessel_102,train,data/raw/extracted/Task08_HepaticVessel/imagesTr/hepaticvessel_102.nii.gz,data/raw/extracted/Task08_HepaticVessel/labelsTr/hepaticvessel_102.nii.gz,1,1
Task08_HepaticVessel,hepaticvessel_103,train,data/raw/extracted/Task08_HepaticVessel/imagesTr/hepaticvessel_103.nii.gz,data/raw/extracted/Task08_HepaticVessel/labelsTr/hepaticvessel_103.nii.gz,1,1
Task08_HepaticVessel,hepaticvessel_104,train,data/raw/extracted/Task08_HepaticVessel/imagesTr/hepaticvessel_104.nii.gz,data/raw/extracted/Task08_HepaticVessel/labelsTr/hepaticvessel_104.nii.gz,1,1
Task08_HepaticVessel,hepaticvessel_108,train,data/raw/extracted/Task08_HepaticVessel/imagesTr/hepaticvessel_108.nii.gz,data/raw/extracted/Task08_HepaticVessel/labelsTr/hepaticvessel_108.nii.gz,1,1
Task08_HepaticVessel,hepaticvessel_110,train,data/raw/extracted/Task08_HepaticVessel/imagesTr/hepaticvessel_110.nii.gz,data/raw/extracted/Task08_HepaticVessel/labelsTr/hepaticvessel_110.nii.gz,1,1
Task08_HepaticVessel,hepaticvessel_111,train,data/raw/extracted/Task08_HepaticVessel/imagesTr/hepaticvessel_111.nii.gz,data/raw/extracted/Task08_HepaticVessel/labelsTr/hepaticvessel_111.nii.gz,1,1
Task08_HepaticVessel,hepaticvessel_112,train,data/raw/extracted/Task08_HepaticVessel/imagesTr/hepaticvessel_112.nii.gz,data/raw/extracted/Task08_HepaticVessel/labelsTr/hepaticvessel_112.nii.gz,1,1
Task08_HepaticVessel,hepaticvessel_113,train,data/raw/extracted/Task08_HepaticVessel/imagesTr/hepaticvessel_113.nii.gz,data/raw/extracted/Task08_HepaticVessel/labelsTr/hepaticvessel_113.nii.gz,1,1
Task08_HepaticVessel,hepaticvessel_115,train,data/raw/extracted/Task08_HepaticVessel/imagesTr/hepaticvessel_115.nii.gz,data/raw/extracted/Task08_HepaticVessel/labelsTr/hepaticvessel_115.nii.gz,1,1
Task08_HepaticVessel,hepaticvessel_116,train,data/raw/extracted/Task08_HepaticVessel/imagesTr/hepaticvessel_116.nii.gz,data/raw/extracted/Task08_HepaticVessel/labelsTr/hepaticvessel_116.nii.gz,1,1
Task08_HepaticVessel,hepaticvessel_117,train,data/raw/extracted/Task08_HepaticVessel/imagesTr/hepaticvessel_117.nii.gz,data/raw/extracted/Task08_HepaticVessel/labelsTr/hepaticvessel_117.nii.gz,1,1
Task08_HepaticVessel,hepaticvessel_119,train,data/raw/extracted/Task08_HepaticVessel/imagesTr/hepaticvessel_119.nii.gz,data/raw/extracted/Task08_HepaticVessel/labelsTr/hepaticvessel_119.nii.gz,1,1
Task08_HepaticVessel,hepaticvessel_121,train,data/raw/extracted/Task08_HepaticVessel/imagesTr/hepaticvessel_121.nii.gz,data/raw/extracted/Task08_HepaticVessel/labelsTr/hepaticvessel_121.nii.gz,1,1
Task08_HepaticVessel,hepaticvessel_123,train,data/raw/extracted/Task08_HepaticVessel/imagesTr/hepaticvessel_123.nii.gz,data/raw/extracted/Task08_HepaticVessel/labelsTr/hepaticvessel_123.nii.gz,1,1
Task08_HepaticVessel,hepaticvessel_124,train,data/raw/extracted/Task08_HepaticVessel/imagesTr/hepaticvessel_124.nii.gz,data/raw/extracted/Task08_HepaticVessel/labelsTr/hepaticvessel_124.nii.gz,1,1
Task08_HepaticVessel,hepaticvessel_125,train,data/raw/extracted/Task08_HepaticVessel/imagesTr/hepaticvessel_125.nii.gz,data/raw/extracted/Task08_HepaticVessel/labelsTr/hepaticvessel_125.nii.gz,1,1
Task08_HepaticVessel,hepaticvessel_127,train,data/raw/extracted/Task08_HepaticVessel/imagesTr/hepaticvessel_127.nii.gz,data/raw/extracted/Task08_HepaticVessel/labelsTr/hepaticvessel_127.nii.gz,1,1
Task08_HepaticVessel,hepaticvessel_128,train,data/raw/extracted/Task08_HepaticVessel/imagesTr/hepaticvessel_128.nii.gz,data/raw/extracted/Task08_HepaticVessel/labelsTr/hepaticvessel_128.nii.gz,1,1
Task08_HepaticVessel,hepaticvessel_129,train,data/raw/extracted/Task08_HepaticVessel/imagesTr/hepaticvessel_129.nii.gz,data/raw/extracted/Task08_HepaticVessel/labelsTr/hepaticvessel_129.nii.gz,1,1
Task08_HepaticVessel,hepaticvessel_131,train,data/raw/extracted/Task08_HepaticVessel/imagesTr/hepaticvessel_131.nii.gz,data/raw/extracted/Task08_HepaticVessel/labelsTr/hepaticvessel_131.nii.gz,1,1
Task08_HepaticVessel,hepaticvessel_132,train,data/raw/extracted/Task08_HepaticVessel/imagesTr/hepaticvessel_132.nii.gz,data/raw/extracted/Task08_HepaticVessel/labelsTr/hepaticvessel_132.nii.gz,1,1
Task08_HepaticVessel,hepaticvessel_133,train,data/raw/extracted/Task08_HepaticVessel/imagesTr/hepaticvessel_133.nii.gz,data/raw/extracted/Task08_HepaticVessel/labelsTr/hepaticvessel_133.nii.gz,1,1
Task08_HepaticVessel,hepaticvessel_136,train,data/raw/extracted/Task08_HepaticVessel/imagesTr/hepaticvessel_136.nii.gz,data/raw/extracted/Task08_HepaticVessel/labelsTr/hepaticvessel_136.nii.gz,1,1
Task08_HepaticVessel,hepaticvessel_137,train,data/raw/extracted/Task08_HepaticVessel/imagesTr/hepaticvessel_137.nii.gz,data/raw/extracted/Task08_HepaticVessel/labelsTr/hepaticvessel_137.nii.gz,1,1
Task08_HepaticVessel,hepaticvessel_138,train,data/raw/extracted/Task08_HepaticVessel/imagesTr/hepaticvessel_138.nii.gz,data/raw/extracted/Task08_HepaticVessel/labelsTr/hepaticvessel_138.nii.gz,1,1
Task08_HepaticVessel,hepaticvessel_139,train,data/raw/extracted/Task08_HepaticVessel/imagesTr/hepaticvessel_139.nii.gz,data/raw/extracted/Task08_HepaticVessel/labelsTr/hepaticvessel_139.nii.gz,1,1
Task08_HepaticVessel,hepaticvessel_140,train,data/raw/extracted/Task08_HepaticVessel/imagesTr/hepaticvessel_140.nii.gz,data/raw/extracted/Task08_HepaticVessel/labelsTr/hepaticvessel_140.nii.gz,1,1
Task08_HepaticVessel,hepaticvessel_141,train,data/raw/extracted/Task08_HepaticVessel/imagesTr/hepaticvessel_141.nii.gz,data/raw/extracted/Task08_HepaticVessel/labelsTr/hepaticvessel_141.nii.gz,1,1
Task08_HepaticVessel,hepaticvessel_142,train,data/raw/extracted/Task08_HepaticVessel/imagesTr/hepaticvessel_142.nii.gz,data/raw/extracted/Task08_HepaticVessel/labelsTr/hepaticvessel_142.nii.gz,1,1
Task08_HepaticVessel,hepaticvessel_144,train,data/raw/extracted/Task08_HepaticVessel/imagesTr/hepaticvessel_144.nii.gz,data/raw/extracted/Task08_HepaticVessel/labelsTr/hepaticvessel_144.nii.gz,1,1
Task08_HepaticVessel,hepaticvessel_145,train,data/raw/extracted/Task08_HepaticVessel/imagesTr/hepaticvessel_145.nii.gz,data/raw/extracted/Task08_HepaticVessel/labelsTr/hepaticvessel_145.nii.gz,1,1
Task08_HepaticVessel,hepaticvessel_146,train,data/raw/extracted/Task08_HepaticVessel/imagesTr/hepaticvessel_146.nii.gz,data/raw/extracted/Task08_HepaticVessel/labelsTr/hepaticvessel_146.nii.gz,1,1
Task08_HepaticVessel,hepaticvessel_147,train,data/raw/extracted/Task08_HepaticVessel/imagesTr/hepaticvessel_147.nii.gz,data/raw/extracted/Task08_HepaticVessel/labelsTr/hepaticvessel_147.nii.gz,1,1
Task08_HepaticVessel,hepaticvessel_148,train,data/raw/extracted/Task08_HepaticVessel/imagesTr/hepaticvessel_148.nii.gz,data/raw/extracted/Task08_HepaticVessel/labelsTr/hepaticvessel_148.nii.gz,1,1
Task08_HepaticVessel,hepaticvessel_150,train,data/raw/extracted/Task08_HepaticVessel/imagesTr/hepaticvessel_150.nii.gz,data/raw/extracted/Task08_HepaticVessel/labelsTr/hepaticvessel_150.nii.gz,1,1
Task08_HepaticVessel,hepaticvessel_151,train,data/raw/extracted/Task08_HepaticVessel/imagesTr/hepaticvessel_151.nii.gz,data/raw/extracted/Task08_HepaticVessel/labelsTr/hepaticvessel_151.nii.gz,1,1
Task08_HepaticVessel,hepaticvessel_154,train,data/raw/extracted/Task08_HepaticVessel/imagesTr/hepaticvessel_154.nii.gz,data/raw/extracted/Task08_HepaticVessel/labelsTr/hepaticvessel_154.nii.gz,1,1
Task08_HepaticVessel,hepaticvessel_157,train,data/raw/extracted/Task08_HepaticVessel/imagesTr/hepaticvessel_157.nii.gz,data/raw/extracted/Task08_HepaticVessel/labelsTr/hepaticvessel_157.nii.gz,1,1
Task08_HepaticVessel,hepaticvessel_158,train,data/raw/extracted/Task08_HepaticVessel/imagesTr/hepaticvessel_158.nii.gz,data/raw/extracted/Task08_HepaticVessel/labelsTr/hepaticvessel_158.nii.gz,1,1
Task08_HepaticVessel,hepaticvessel_159,train,data/raw/extracted/Task08_HepaticVessel/imagesTr/hepaticvessel_159.nii.gz,data/raw/extracted/Task08_HepaticVessel/labelsTr/hepaticvessel_159.nii.gz,1,1
Task08_HepaticVessel,hepaticvessel_160,train,data/raw/extracted/Task08_HepaticVessel/imagesTr/hepaticvessel_160.nii.gz,data/raw/extracted/Task08_HepaticVessel/labelsTr/hepaticvessel_160.nii.gz,1,1
Task08_HepaticVessel,hepaticvessel_161,train,data/raw/extracted/Task08_HepaticVessel/imagesTr/hepaticvessel_161.nii.gz,data/raw/extracted/Task08_HepaticVessel/labelsTr/hepaticvessel_161.nii.gz,1,1
Task08_HepaticVessel,hepaticvessel_163,train,data/raw/extracted/Task08_HepaticVessel/imagesTr/hepaticvessel_163.nii.gz,data/raw/extracted/Task08_HepaticVessel/labelsTr/hepaticvessel_163.nii.gz,1,1
Task08_HepaticVessel,hepaticvessel_164,train,data/raw/extracted/Task08_HepaticVessel/imagesTr/hepaticvessel_164.nii.gz,data/raw/extracted/Task08_HepaticVessel/labelsTr/hepaticvessel_164.nii.gz,1,1
Task08_HepaticVessel,hepaticvessel_165,train,data/raw/extracted/Task08_HepaticVessel/imagesTr/hepaticvessel_165.nii.gz,data/raw/extracted/Task08_HepaticVessel/labelsTr/hepaticvessel_165.nii.gz,1,1
Task08_HepaticVessel,hepaticvessel_166,train,data/raw/extracted/Task08_HepaticVessel/imagesTr/hepaticvessel_166.nii.gz,data/raw/extracted/Task08_HepaticVessel/labelsTr/hepaticvessel_166.nii.gz,1,1
Task08_HepaticVessel,hepaticvessel_167,train,data/raw/extracted/Task08_HepaticVessel/imagesTr/hepaticvessel_167.nii.gz,data/raw/extracted/Task08_HepaticVessel/labelsTr/hepaticvessel_167.nii.gz,1,1
Task08_HepaticVessel,hepaticvessel_171,train,data/raw/extracted/Task08_HepaticVessel/imagesTr/hepaticvessel_171.nii.gz,data/raw/extracted/Task08_HepaticVessel/labelsTr/hepaticvessel_171.nii.gz,1,1
Task08_HepaticVessel,hepaticvessel_172,train,data/raw/extracted/Task08_HepaticVessel/imagesTr/hepaticvessel_172.nii.gz,data/raw/extracted/Task08_HepaticVessel/labelsTr/hepaticvessel_172.nii.gz,1,1
Task08_HepaticVessel,hepaticvessel_173,train,data/raw/extracted/Task08_HepaticVessel/imagesTr/hepaticvessel_173.nii.gz,data/raw/extracted/Task08_HepaticVessel/labelsTr/hepaticvessel_173.nii.gz,1,1
